Algorithm,Processors,Size(bytes),Avg_Latency(us)
1,256,65536,540.07
1,256,131072,1656.81
1,256,262144,2651.69
1,256,524288,5743.74
1,256,1048576,11285.82
2,2,1,1.62
2,2,2,0.18
2,2,4,0.20
2,2,8,0.20
2,2,16,0.19
2,2,32,0.19
2,2,64,0.21
2,2,128,1.36
2,2,256,6.34
2,2,512,1.59
2,2,1024,1.22
2,2,2048,1.59
2,2,4096,3.79
2,2,8192,4.43
2,2,16384,5.93
2,2,32768,6.87
2,2,65536,13.51
2,2,131072,14.39
2,2,262144,24.65
2,2,524288,49.10
2,2,1048576,87.74
2,4,1,2.14
2,4,2,0.31
2,4,4,0.21
2,4,8,0.18
2,4,16,0.19
2,4,32,0.19
2,4,64,0.17
2,4,128,2.72
2,4,256,7.52
2,4,512,3.12
2,4,1024,4.86
2,4,2048,4.68
2,4,4096,16.63
2,4,8192,12.12
2,4,16384,5.60
2,4,32768,6.42
2,4,65536,10.39
2,4,131072,19.85
2,4,262144,41.58
2,4,524288,88.15
2,4,1048576,213.48
2,8,1,133.92
2,8,2,0.94
2,8,4,1.51
2,8,8,0.83
2,8,16,0.71
2,8,32,0.78
2,8,64,0.93
2,8,128,7.25
2,8,256,5.88
2,8,512,7.52
2,8,1024,11.24
2,8,2048,11.53
2,8,4096,13.56
2,8,8192,16.40
2,8,16384,13.61
2,8,32768,16.59
2,8,65536,19.32
2,8,131072,56.14
2,8,262144,117.25
2,8,524288,248.23
2,8,1048576,536.57
2,16,1,9.17
2,16,2,4.87
2,16,4,2.58
2,16,8,1.44
2,16,16,0.89
2,16,32,1.31
2,16,64,3.12
2,16,128,9.32
2,16,256,10.12
2,16,512,8.01
2,16,1024,13.89
2,16,2048,13.02
2,16,4096,20.91
2,16,8192,25.58
2,16,16384,21.72
2,16,32768,33.11
2,16,65536,53.07
2,16,131072,105.45
2,16,262144,220.12
2,16,524288,489.81
2,16,1048576,936.31
2,32,1,7.77
2,32,2,5.97
2,32,4,2.72
2,32,8,2.52
2,32,16,1.75
2,32,32,2.00
2,32,64,23.00
2,32,128,13.48
2,32,256,12.94
2,32,512,19.20
2,32,1024,17.07
2,32,2048,21.38
2,32,4096,32.30
2,32,8192,36.86
2,32,16384,38.88
2,32,32768,46.97
2,32,65536,81.49
2,32,131072,160.71
2,32,262144,292.36
2,32,524288,594.04
2,32,1048576,1162.81
2,48,1,19.09
2,48,2,8.10
2,48,4,5.16
2,48,8,4.08
2,48,16,3.77
2,48,32,4.29
2,48,64,5.77
2,48,128,21.19
2,48,256,21.37
2,48,512,22.86
2,48,1024,23.63
2,48,2048,31.92
2,48,4096,40.71
2,48,8192,48.33
2,48,16384,50.24
2,48,32768,65.43
2,48,65536,123.55
2,48,131072,213.85
2,48,262144,380.27
2,48,524288,782.23
2,48,1048576,1740.00
2,64,1,3.99
2,64,2,11.31
2,64,4,4.26
2,64,8,4.08
2,64,16,3.25
2,64,32,3.62
2,64,64,8.52
2,64,128,30.71
2,64,256,26.86
2,64,512,23.65
2,64,1024,25.34
2,64,2048,27.62
2,64,4096,47.63
2,64,8192,58.43
2,64,16384,74.03
2,64,32768,79.24
2,64,65536,134.91
2,64,131072,249.22
2,64,262144,466.50
2,64,524288,978.74
2,64,1048576,1829.01
2,96,1,6.32
2,96,2,36.58
2,96,4,6.39
2,96,8,5.86
2,96,16,5.57
2,96,32,6.63
2,96,64,6.89
2,96,128,54.00
2,96,256,40.82
2,96,512,36.61
2,96,1024,48.66
2,96,2048,58.58
2,96,4096,67.42
2,96,8192,83.31
2,96,16384,85.37
2,96,32768,117.45
2,96,65536,170.58
2,96,131072,355.33
2,96,262144,694.02
2,96,524288,1322.78
2,96,1048576,2693.30
2,128,1,8.66
2,128,2,48.99
2,128,4,9.22
2,128,8,7.13
2,128,16,8.29
2,128,32,7.64
2,128,64,8.68
2,128,128,65.75
2,128,256,47.68
2,128,512,43.62
2,128,1024,57.13
2,128,2048,88.86
2,128,4096,85.92
2,128,8192,122.79
2,128,16384,120.53
2,128,32768,157.63
2,128,65536,249.11
2,128,131072,481.56
2,128,262144,891.58
2,128,524288,1738.39
2,128,1048576,3385.67
2,176,1,4601.67
2,176,2,41.72
2,176,4,197.77
2,176,8,12.45
2,176,16,12.50
2,176,32,13.78
2,176,64,14.61
2,176,128,101.33
2,176,256,79.48
2,176,512,66.74
2,176,1024,74.87
2,176,2048,494.67
2,176,4096,139.42
2,176,8192,182.55
2,176,16384,193.72
2,176,32768,223.85
2,176,65536,318.31
2,176,131072,595.31
2,176,262144,1110.60
2,176,524288,2149.63
2,176,1048576,4165.37
2,224,1,5563.38
2,224,2,55.39
2,224,4,29.41
2,224,8,16.80
2,224,16,17.19
2,224,32,21.12
2,224,64,22.66
2,224,128,129.59
2,224,256,104.66
2,224,512,85.20
2,224,1024,92.90
2,224,2048,128.40
2,224,4096,195.43
2,224,8192,228.46
2,224,16384,266.65
2,224,32768,318.66
2,224,65536,472.73
2,224,131072,740.39
2,224,262144,1376.70
2,224,524288,2661.41
2,224,1048576,5235.56
2,256,1,18.02
2,256,2,11.54
2,256,4,9.00
2,256,8,8.79
2,256,16,9.24
2,256,32,9.13
2,256,64,16.00
2,256,128,77.26
2,256,256,188.16
2,256,512,80.48
2,256,1024,102.23
2,256,2048,121.37
2,256,4096,219.97
2,256,8192,287.18
2,256,16384,283.68
2,256,32768,307.78
2,256,65536,444.57
2,256,131072,840.75
2,256,262144,1496.13
2,256,524288,2850.55
2,256,1048576,5700.86
5,2,1,466.91
5,2,2,0.19
5,2,4,0.20
5,2,8,0.19
5,2,16,0.21
5,2,32,0.16
5,2,64,0.22
5,2,128,1.32
5,2,256,6.22
5,2,512,1.42
5,2,1024,1.67
5,2,2048,1.40
5,2,4096,5.60
5,2,8192,5.65
5,2,16384,5.50
5,2,32768,5.74
5,2,65536,7.61
5,2,131072,13.90
5,2,262144,26.58
5,2,524288,44.38
5,2,1048576,80.57
5,4,1,1.33
5,4,2,0.34
5,4,4,0.25
5,4,8,0.23
5,4,16,0.21
5,4,32,0.82
5,4,64,0.22
5,4,128,2.47
5,4,256,4.85
5,4,512,2.38
5,4,1024,3.92
5,4,2048,4.56
5,4,4096,11.51
5,4,8192,8.85
5,4,16384,8.11
5,4,32768,10.77
5,4,65536,12.62
5,4,131072,21.13
5,4,262144,40.15
5,4,524288,83.76
5,4,1048576,184.83
5,8,1,2.86
5,8,2,0.89
5,8,4,1.33
5,8,8,0.78
5,8,16,0.50
5,8,32,1.40
5,8,64,0.88
5,8,128,6.38
5,8,256,5.94
5,8,512,6.13
5,8,1024,9.23
5,8,2048,13.44
5,8,4096,13.98
5,8,8192,19.09
5,8,16384,15.07
5,8,32768,22.18
5,8,65536,36.26
5,8,131072,68.55
5,8,262144,125.52
5,8,524288,274.69
5,8,1048576,492.11
5,16,1,2.77
5,16,2,5.88
5,16,4,1.34
5,16,8,1.15
5,16,16,1.22
5,16,32,1.29
5,16,64,1.90
5,16,128,8.34
5,16,256,7.47
5,16,512,8.04
5,16,1024,10.98
5,16,2048,13.46
5,16,4096,22.39
5,16,8192,21.52
5,16,16384,22.05
5,16,32768,35.54
5,16,65536,59.88
5,16,131072,114.77
5,16,262144,230.76
5,16,524288,479.06
5,16,1048576,1092.45
5,32,1,147.49
5,32,2,3.87
5,32,4,2.39
5,32,8,1.67
5,32,16,1.67
5,32,32,2.10
5,32,64,2.93
5,32,128,11.14
5,32,256,10.85
5,32,512,13.67
5,32,1024,16.10
5,32,2048,18.15
5,32,4096,27.26
5,32,8192,34.92
5,32,16384,41.76
5,32,32768,69.14
5,32,65536,132.34
5,32,131072,259.35
5,32,262144,521.98
5,32,524288,980.84
5,32,1048576,1864.55
5,48,1,13.15
5,48,2,6.54
5,48,4,3.51
5,48,8,3.44
5,48,16,3.68
5,48,32,3.25
5,48,64,3.42
5,48,128,14.88
5,48,256,12.24
5,48,512,17.29
5,48,1024,15.63
5,48,2048,20.45
5,48,4096,33.18
5,48,8192,43.48
5,48,16384,53.95
5,48,32768,86.40
5,48,65536,158.97
5,48,131072,325.32
5,48,262144,623.71
5,48,524288,1232.98
5,48,1048576,2571.69
5,64,1,3.19
5,64,2,10.99
5,64,4,2.73
5,64,8,2.41
5,64,16,2.36
5,64,32,2.36
5,64,64,5.06
5,64,128,12.55
5,64,256,20.90
5,64,512,14.96
5,64,1024,18.06
5,64,2048,20.79
5,64,4096,35.12
5,64,8192,45.92
5,64,16384,64.45
5,64,32768,103.98
5,64,65536,280.16
5,64,131072,414.71
5,64,262144,766.45
5,64,524288,1564.07
5,64,1048576,3099.57
5,96,1,3.75
5,96,2,20.03
5,96,4,3.15
5,96,8,4.10
5,96,16,3.98
5,96,32,3.90
5,96,64,4.61
5,96,128,15.65
5,96,256,22.86
5,96,512,21.48
5,96,1024,32.70
5,96,2048,31.26
5,96,4096,41.77
5,96,8192,54.16
5,96,16384,84.51
5,96,32768,177.70
5,96,65536,261.51
5,96,131072,535.24
5,96,262144,1001.48
5,96,524288,1696.94
5,96,1048576,3265.35
5,128,1,4.67
5,128,2,18.99
5,128,4,4.04
5,128,8,5.15
5,128,16,4.42
5,128,32,4.52
5,128,64,5.42
5,128,128,16.88
5,128,256,23.66
5,128,512,23.49
5,128,1024,37.99
5,128,2048,34.16
5,128,4096,45.63
5,128,8192,64.39
5,128,16384,101.68
5,128,32768,171.77
5,128,65536,349.09
5,128,131072,649.02
5,128,262144,1324.57
5,128,524288,2221.93
5,128,1048576,4062.66
5,176,1,1137.44
5,176,2,12.92
5,176,4,6.63
5,176,8,4.38
5,176,16,4.59
5,176,32,4.35
5,176,64,9.87
5,176,128,17.90
5,176,256,21.82
5,176,512,25.38
5,176,1024,25.54
5,176,2048,36.00
5,176,4096,57.74
5,176,8192,74.07
5,176,16384,145.29
5,176,32768,689.51
5,176,65536,566.79
5,176,131072,1102.42
5,176,262144,1717.70
5,176,524288,2938.46
5,176,1048576,7384.20
5,224,1,2839.26
5,224,2,11.76
5,224,4,11.68
5,224,8,9.85
5,224,16,11.97
5,224,32,10.20
5,224,64,29.83
5,224,128,16.79
5,224,256,19.40
5,224,512,22.23
5,224,1024,28.19
5,224,2048,33.19
5,224,4096,67.62
5,224,8192,97.32
5,224,16384,196.83
5,224,32768,349.63
5,224,65536,777.02
5,224,131072,2028.14
5,224,262144,1654.01
5,224,524288,3368.16
5,224,1048576,14787.20
5,256,1,3.57
5,256,2,3.88
5,256,4,4.52
5,256,8,6.83
5,256,16,5.17
5,256,32,5.87
5,256,64,8.41
5,256,128,19.43
5,256,256,54.46
5,256,512,22.47
5,256,1024,28.94
5,256,2048,34.46
5,256,4096,73.48
5,256,8192,119.50
5,256,16384,224.95
5,256,32768,438.30
5,256,65536,961.78
5,256,131072,2445.95
5,256,262144,2971.70
5,256,524288,4857.44
5,256,1048576,8708.29
0,2,1,9.18
0,2,2,0.21
0,2,4,0.21
0,2,8,0.21
0,2,16,0.18
0,2,32,0.19
0,2,64,0.19
0,2,128,1.37
0,2,256,6.65
0,2,512,1.25
0,2,1024,2.22
0,2,2048,1.69
0,2,4096,3.57
0,2,8192,4.40
0,2,16384,5.63
0,2,32768,6.63
0,2,65536,10.58
0,2,131072,19.64
0,2,262144,33.84
0,2,524288,56.02
0,2,1048576,94.17
0,4,1,1.15
0,4,2,0.30
0,4,4,0.22
0,4,8,0.22
0,4,16,0.21
0,4,32,0.20
0,4,64,0.26
0,4,128,2.41
0,4,256,4.77
0,4,512,2.41
0,4,1024,5.48
0,4,2048,4.91
0,4,4096,8.16
0,4,8192,9.41
0,4,16384,5.07
0,4,32768,5.57
0,4,65536,11.31
0,4,131072,20.34
0,4,262144,40.79
0,4,524288,95.57
0,4,1048576,247.47
0,8,1,17.64
0,8,2,0.79
0,8,4,2.14
0,8,8,0.72
0,8,16,1.45
0,8,32,1.97
0,8,64,0.93
0,8,128,6.96
0,8,256,5.01
0,8,512,5.71
0,8,1024,6.00
0,8,2048,14.01
0,8,4096,14.17
0,8,8192,17.06
0,8,16384,15.79
0,8,32768,11.23
0,8,65536,28.08
0,8,131072,48.94
0,8,262144,100.38
0,8,524288,261.03
0,8,1048576,481.62
0,16,1,6.80
0,16,2,1.69
0,16,4,1.59
0,16,8,1.06
0,16,16,1.08
0,16,32,1.43
0,16,64,1.21
0,16,128,8.33
0,16,256,8.25
0,16,512,9.64
0,16,1024,11.88
0,16,2048,9.72
0,16,4096,18.35
0,16,8192,22.37
0,16,16384,22.72
0,16,32768,39.91
0,16,65536,67.94
0,16,131072,136.58
0,16,262144,264.79
0,16,524288,553.63
0,16,1048576,1766.62
0,32,1,4.74
0,32,2,4.51
0,32,4,1.68
0,32,8,1.80
0,32,16,1.52
0,32,32,2.41
0,32,64,2.15
0,32,128,10.68
0,32,256,9.03
0,32,512,9.12
0,32,1024,11.17
0,32,2048,17.78
0,32,4096,24.70
0,32,8192,26.13
0,32,16384,26.39
0,32,32768,28.70
0,32,65536,51.62
0,32,131072,96.72
0,32,262144,240.82
0,32,524288,498.64
0,32,1048576,965.72
0,48,1,15.36
0,48,2,7.03
0,48,4,2.62
0,48,8,2.98
0,48,16,2.40
0,48,32,3.08
0,48,64,3.57
0,48,128,10.47
0,48,256,12.63
0,48,512,11.68
0,48,1024,12.75
0,48,2048,19.60
0,48,4096,27.55
0,48,8192,37.88
0,48,16384,31.90
0,48,32768,44.52
0,48,65536,70.42
0,48,131072,128.07
0,48,262144,306.10
0,48,524288,616.31
0,48,1048576,1044.83
0,64,1,2.50
0,64,2,14.08
0,64,4,2.99
0,64,8,1.77
0,64,16,2.20
0,64,32,1.58
0,64,64,3.26
0,64,128,11.48
0,64,256,13.29
0,64,512,10.77
0,64,1024,10.81
0,64,2048,16.76
0,64,4096,36.68
0,64,8192,36.50
0,64,16384,27.82
0,64,32768,45.67
0,64,65536,72.49
0,64,131072,153.71
0,64,262144,327.18
0,64,524288,722.19
0,64,1048576,1116.67
0,96,1,398.57
0,96,2,8.94
0,96,4,4.06
0,96,8,2.47
0,96,16,2.63
0,96,32,3.03
0,96,64,3.68
0,96,128,13.37
0,96,256,17.78
0,96,512,16.48
0,96,1024,23.83
0,96,2048,30.11
0,96,4096,57.94
0,96,8192,40.84
0,96,16384,31.11
0,96,32768,47.58
0,96,65536,102.64
0,96,131072,213.15
0,96,262144,396.51
0,96,524288,739.38
0,96,1048576,1378.95
0,128,1,2.87
0,128,2,26.26
0,128,4,4.76
0,128,8,3.30
0,128,16,7.19
0,128,32,4.58
0,128,64,6.01
0,128,128,18.13
0,128,256,24.48
0,128,512,22.87
0,128,1024,34.04
0,128,2048,37.17
0,128,4096,46.02
0,128,8192,63.05
0,128,16384,118.26
0,128,32768,178.52
0,128,65536,127.04
0,128,131072,265.17
0,128,262144,466.12
0,128,524288,1073.16
0,128,1048576,1945.38
0,176,1,107.90
0,176,2,11.20
0,176,4,5.43
0,176,8,7.16
0,176,16,8.47
0,176,32,5.81
0,176,64,18.03
0,176,128,15.99
0,176,256,18.71
0,176,512,22.29
0,176,1024,27.98
0,176,2048,35.39
0,176,4096,55.38
0,176,8192,79.32
0,176,16384,115.53
0,176,32768,449.35
0,176,65536,134.28
0,176,131072,258.52
0,176,262144,527.41
0,176,524288,1031.08
0,176,1048576,1809.40
0,224,1,32.39
0,224,2,18.64
0,224,4,11.57
0,224,8,8.58
0,224,16,10.78
0,224,32,10.16
0,224,64,11.91
0,224,128,15.81
0,224,256,34.50
0,224,512,21.03
0,224,1024,22.92
0,224,2048,37.96
0,224,4096,67.50
0,224,8192,107.59
0,224,16384,175.65
0,224,32768,379.09
0,224,65536,106.15
0,224,131072,257.97
0,224,262144,482.01
0,224,524288,1042.56
0,224,1048576,1712.33
0,256,1,2.07
0,256,2,2.49
0,256,4,0.95
0,256,8,1.24
0,256,16,1.18
0,256,32,1.60
0,256,64,1.06
0,256,128,15.46
0,256,256,24.14
0,256,512,24.57
0,256,1024,20.90
0,256,2048,50.08
0,256,4096,45.25
0,256,8192,66.24
0,256,16384,158.14
0,256,32768,56.75
0,256,65536,99.77
0,256,131072,228.24
0,256,262144,406.01
0,256,524288,813.91
0,256,1048576,1599.98
1,2,1,4.06
1,2,2,0.20
1,2,4,0.16
1,2,8,0.17
1,2,16,0.15
1,2,32,0.17
1,2,64,0.18
1,2,128,1.16
1,2,256,6.65
1,2,512,1.58
1,2,1024,1.46
1,2,2048,1.40
1,2,4096,5.59
1,2,8192,6.47
1,2,16384,5.66
1,2,32768,5.87
1,2,65536,9.24
1,2,131072,15.84
1,2,262144,24.38
1,2,524288,49.91
1,2,1048576,89.63
1,4,1,0.99
1,4,2,0.19
1,4,4,0.16
1,4,8,0.16
1,4,16,0.16
1,4,32,0.20
1,4,64,0.15
1,4,128,2.80
1,4,256,7.72
1,4,512,2.77
1,4,1024,4.09
1,4,2048,4.63
1,4,4096,11.80
1,4,8192,9.91
1,4,16384,5.34
1,4,32768,5.91
1,4,65536,9.88
1,4,131072,22.20
1,4,262144,44.83
1,4,524288,93.04
1,4,1048576,206.82
1,8,1,1.30
1,8,2,0.94
1,8,4,1.86
1,8,8,1.22
1,8,16,0.77
1,8,32,1.87
1,8,64,1.23
1,8,128,11.35
1,8,256,6.28
1,8,512,8.86
1,8,1024,10.41
1,8,2048,14.86
1,8,4096,16.92
1,8,8192,23.54
1,8,16384,6.89
1,8,32768,14.53
1,8,65536,25.02
1,8,131072,53.28
1,8,262144,112.12
1,8,524288,211.27
1,8,1048576,496.94
1,16,1,5.02
1,16,2,8.51
1,16,4,1.42
1,16,8,1.75
1,16,16,1.35
1,16,32,1.52
1,16,64,1.60
1,16,128,12.39
1,16,256,16.70
1,16,512,17.53
1,16,1024,19.17
1,16,2048,16.93
1,16,4096,32.49
1,16,8192,39.31
1,16,16384,15.47
1,16,32768,23.72
1,16,65536,48.40
1,16,131072,98.87
1,16,262144,222.91
1,16,524288,484.32
1,16,1048576,862.37
1,32,1,10.43
1,32,2,5.62
1,32,4,3.76
1,32,8,3.17
1,32,16,3.79
1,32,32,4.14
1,32,64,3.88
1,32,128,25.25
1,32,256,28.71
1,32,512,30.68
1,32,1024,30.74
1,32,2048,47.18
1,32,4096,68.16
1,32,8192,77.49
1,32,16384,26.87
1,32,32768,46.26
1,32,65536,103.69
1,32,131072,214.77
1,32,262144,469.02
1,32,524288,1024.31
1,32,1048576,1977.68
1,48,1,7.37
1,48,2,7.14
1,48,4,5.40
1,48,8,6.17
1,48,16,4.78
1,48,32,5.71
1,48,64,6.73
1,48,128,34.15
1,48,256,44.44
1,48,512,47.91
1,48,1024,64.15
1,48,2048,76.85
1,48,4096,99.20
1,48,8192,125.19
1,48,16384,46.06
1,48,32768,64.89
1,48,65536,168.81
1,48,131072,387.69
1,48,262144,798.82
1,48,524288,1785.85
1,48,1048576,3125.32
1,64,1,4.14
1,64,2,16.69
1,64,4,4.61
1,64,8,4.50
1,64,16,5.68
1,64,32,5.14
1,64,64,11.79
1,64,128,77.92
1,64,256,76.43
1,64,512,55.87
1,64,1024,58.31
1,64,2048,74.37
1,64,4096,132.11
1,64,8192,163.49
1,64,16384,56.09
1,64,32768,97.43
1,64,65536,203.73
1,64,131072,486.22
1,64,262144,1074.46
1,64,524288,2297.16
1,64,1048576,4232.79
1,96,1,16.90
1,96,2,90.58
1,96,4,11.68
1,96,8,10.01
1,96,16,10.85
1,96,32,15.87
1,96,64,24.88
1,96,128,120.07
1,96,256,99.10
1,96,512,86.92
1,96,1024,108.58
1,96,2048,171.02
1,96,4096,209.69
1,96,8192,271.83
1,96,16384,91.26
1,96,32768,203.20
1,96,65536,458.53
1,96,131072,1182.84
1,96,262144,2208.54
1,96,524288,5329.69
1,96,1048576,8144.85
1,128,1,22.10
1,128,2,105.34
1,128,4,12.61
1,128,8,12.52
1,128,16,13.70
1,128,32,17.41
1,128,64,18.74
1,128,128,144.83
1,128,256,140.01
1,128,512,115.62
1,128,1024,166.91
1,128,2048,225.70
1,128,4096,313.88
1,128,8192,393.16
1,128,16384,124.76
1,128,32768,358.49
1,128,65536,733.39
1,128,131072,1379.84
1,128,262144,3566.68
1,128,524288,8340.83
1,128,1048576,13146.32
1,176,1,81.86
1,176,2,140.77
1,176,4,33.61
1,176,8,22.85
1,176,16,27.63
1,176,32,25.01
1,176,64,31.60
1,176,128,199.36
1,176,256,185.28
1,176,512,151.65
1,176,1024,188.52
1,176,2048,281.35
1,176,4096,412.55
1,176,8192,483.57
1,176,16384,105.07
1,176,32768,186.91
1,176,65536,654.71
1,176,131072,1413.50
1,176,262144,2721.72
1,176,524288,6326.23
1,176,1048576,10960.78
1,224,1,1.55
1,224,2,139.81
1,224,4,38.88
1,224,8,36.36
1,224,16,35.12
1,224,32,60.30
1,224,64,66.37
1,224,128,221.56
1,224,256,270.99
1,224,512,238.31
1,224,1024,225.92
1,224,2048,305.66
1,224,4096,490.73
1,224,8192,603.51
1,224,16384,150.29
1,224,32768,276.50
1,224,65536,699.58
1,224,131072,1745.82
1,224,262144,2507.02
1,224,524288,5616.33
1,224,1048576,12342.00
1,256,1,50.07
1,256,2,40.99
1,256,4,34.43
1,256,8,36.22
1,256,16,36.80
1,256,32,37.81
1,256,64,38.54
1,256,128,205.39
1,256,256,353.56
1,256,512,197.51
1,256,1024,257.84
1,256,2048,275.53
1,256,4096,511.93
1,256,8192,637.17
1,256,16384,147.91
1,256,32768,250.79
1,256,65536,548.60
1,256,131072,1655.40
1,256,262144,2735.84
1,256,524288,5245.53
1,256,1048576,13546.73
2,2,1,110.62
2,2,2,0.23
2,2,4,0.20
2,2,8,0.21
2,2,16,0.15
2,2,32,0.15
2,2,64,0.20
2,2,128,1.29
2,2,256,10.26
2,2,512,1.50
2,2,1024,1.29
2,2,2048,1.21
2,2,4096,3.60
2,2,8192,6.27
2,2,16384,5.46
2,2,32768,5.91
2,2,65536,8.16
2,2,131072,13.35
2,2,262144,22.12
2,2,524288,41.99
2,2,1048576,79.45
2,4,1,1.25
2,4,2,0.24
2,4,4,0.21
2,4,8,0.17
2,4,16,0.18
2,4,32,0.90
2,4,64,0.17
2,4,128,2.35
2,4,256,2.81
2,4,512,2.89
2,4,1024,3.11
2,4,2048,5.10
2,4,4096,8.79
2,4,8192,10.20
2,4,16384,5.42
2,4,32768,7.33
2,4,65536,9.41
2,4,131072,20.38
2,4,262144,45.74
2,4,524288,90.84
2,4,1048576,221.13
2,8,1,55.17
2,8,2,1.02
2,8,4,1.90
2,8,8,0.75
2,8,16,0.53
2,8,32,0.95
2,8,64,0.99
2,8,128,6.59
2,8,256,5.16
2,8,512,5.50
2,8,1024,9.37
2,8,2048,18.18
2,8,4096,12.60
2,8,8192,19.31
2,8,16384,11.04
2,8,32768,14.54
2,8,65536,24.97
2,8,131072,56.39
2,8,262144,106.13
2,8,524288,216.28
2,8,1048576,507.78
2,16,1,12.33
2,16,2,3.29
2,16,4,1.50
2,16,8,1.10
2,16,16,1.87
2,16,32,1.26
2,16,64,2.25
2,16,128,13.63
2,16,256,9.51
2,16,512,8.22
2,16,1024,10.74
2,16,2048,10.66
2,16,4096,19.41
2,16,8192,25.72
2,16,16384,21.83
2,16,32768,34.87
2,16,65536,51.45
2,16,131072,102.04
2,16,262144,210.11
2,16,524288,481.87
2,16,1048576,961.33
2,32,1,6.55
2,32,2,4.16
2,32,4,2.53
2,32,8,1.86
2,32,16,1.61
2,32,32,2.14
2,32,64,2.67
2,32,128,14.60
2,32,256,11.17
2,32,512,15.72
2,32,1024,17.23
2,32,2048,23.89
2,32,4096,33.98
2,32,8192,35.96
2,32,16384,35.79
2,32,32768,52.38
2,32,65536,81.13
2,32,131072,156.19
2,32,262144,290.57
2,32,524288,607.76
2,32,1048576,1194.29
2,48,1,14.93
2,48,2,8.86
2,48,4,4.24
2,48,8,4.45
2,48,16,4.53
2,48,32,5.12
2,48,64,15.90
2,48,128,17.40
2,48,256,16.41
2,48,512,19.20
2,48,1024,23.05
2,48,2048,29.88
2,48,4096,42.13
2,48,8192,48.40
2,48,16384,52.18
2,48,32768,65.16
2,48,65536,116.81
2,48,131072,213.04
2,48,262144,388.40
2,48,524288,779.55
2,48,1048576,1435.50
2,64,1,3.97
2,64,2,11.18
2,64,4,3.70
2,64,8,4.10
2,64,16,3.56
2,64,32,3.83
2,64,64,8.64
2,64,128,35.04
2,64,256,27.47
2,64,512,24.39
2,64,1024,25.66
2,64,2048,27.97
2,64,4096,47.54
2,64,8192,62.84
2,64,16384,67.78
2,64,32768,80.45
2,64,65536,132.61
2,64,131072,250.73
2,64,262144,535.24
2,64,524288,865.37
2,64,1048576,1790.83
2,96,1,7.32
2,96,2,44.73
2,96,4,7.18
2,96,8,6.30
2,96,16,5.83
2,96,32,7.01
2,96,64,7.37
2,96,128,53.46
2,96,256,41.48
2,96,512,36.55
2,96,1024,45.99
2,96,2048,56.26
2,96,4096,72.25
2,96,8192,84.14
2,96,16384,86.46
2,96,32768,122.23
2,96,65536,176.06
2,96,131072,349.93
2,96,262144,693.93
2,96,524288,1301.18
2,96,1048576,2487.41
2,128,1,7.44
2,128,2,44.36
2,128,4,7.79
2,128,8,7.02
2,128,16,6.42
2,128,32,8.22
2,128,64,8.40
2,128,128,64.87
2,128,256,46.78
2,128,512,42.37
2,128,1024,63.33
2,128,2048,67.71
2,128,4096,95.41
2,128,8192,104.14
2,128,16384,113.82
2,128,32768,155.43
2,128,65536,254.31
2,128,131072,447.86
2,128,262144,995.54
2,128,524288,1628.22
2,128,1048576,3236.18
2,176,1,331.30
2,176,2,42.82
2,176,4,15.60
2,176,8,9.88
2,176,16,10.89
2,176,32,12.42
2,176,64,252.47
2,176,128,90.65
2,176,256,71.00
2,176,512,73.56
2,176,1024,74.17
2,176,2048,278.08
2,176,4096,134.91
2,176,8192,167.03
2,176,16384,172.35
2,176,32768,225.46
2,176,65536,413.16
2,176,131072,581.28
2,176,262144,1126.79
2,176,524288,2190.46
2,176,1048576,4196.34
2,224,1,6056.77
2,224,2,66.33
2,224,4,42.78
2,224,8,17.49
2,224,16,18.14
2,224,32,18.53
2,224,64,26.73
2,224,128,130.80
2,224,256,106.96
2,224,512,87.23
2,224,1024,88.19
2,224,2048,122.39
2,224,4096,179.67
2,224,8192,253.73
2,224,16384,246.75
2,224,32768,281.87
2,224,65536,438.00
2,224,131072,715.96
2,224,262144,1356.11
2,224,524288,2660.05
2,224,1048576,5294.37
2,256,1,17.83
2,256,2,13.13
2,256,4,14.83
2,256,8,9.49
2,256,16,9.26
2,256,32,10.27
2,256,64,10.91
2,256,128,79.35
2,256,256,201.21
2,256,512,80.29
2,256,1024,103.09
2,256,2048,156.61
2,256,4096,214.33
2,256,8192,273.33
2,256,16384,271.78
2,256,32768,300.45
2,256,65536,465.69
2,256,131072,874.65
2,256,262144,1486.42
2,256,524288,2878.21
2,256,1048576,5748.34
5,2,1,672.26
5,2,2,0.22
5,2,4,0.17
5,2,8,0.18
5,2,16,0.20
5,2,32,0.19
5,2,64,0.21
5,2,128,1.19
5,2,256,6.12
5,2,512,1.25
5,2,1024,1.32
5,2,2048,1.60
5,2,4096,8.31
5,2,8192,11.10
5,2,16384,6.26
5,2,32768,6.38
5,2,65536,8.87
5,2,131072,14.38
5,2,262144,22.80
5,2,524288,43.74
5,2,1048576,86.30
5,4,1,3.36
5,4,2,0.31
5,4,4,0.24
5,4,8,0.21
5,4,16,0.21
5,4,32,0.20
5,4,64,0.76
5,4,128,2.88
5,4,256,7.35
5,4,512,2.47
5,4,1024,5.16
5,4,2048,4.57
5,4,4096,7.95
5,4,8192,9.26
5,4,16384,7.90
5,4,32768,9.27
5,4,65536,13.33
5,4,131072,22.71
5,4,262144,40.73
5,4,524288,74.81
5,4,1048576,191.86
5,8,1,51.33
5,8,2,1.17
5,8,4,2.67
5,8,8,0.76
